Customer_ID,Customer_Name,Customer_Type_Of_Channel,Customer_City,Customer_Region,percteage_gap_in_Revenue_Between_Recommendation_and_Actual_Orders,percteage_gap_in_Quantiy_Between_Recommendation_and_Actual_Orders,percteage_gap_in_Number_OF_SKU_Recommendation_and_Actual_Orders,Number_of_days_since_last_order,Total_Net_Revenue_of_Orders_in_Last_30Days,Unique_SKU_per_Order_in_Last_30_days,Volume_of_BEER_per_Order_in_Last_6_Months,Average_Monthly_Net_Revenue_of_Orders_in_Last_6_Months,Average_Unique_SKU_per_Order_in_Last_6_Months,Average_volume_of_BEER_per_Order_in_Last_6_Months
0010Y00001bhJPEQA2,Alesa B2,Low End,West,West,81.08779228917885,36.232480354647215,40.0,18,35111.0072419494,1,0.1,55060.958050778136,1.6666666666666667,0.17616666666666667
0010Y00001bhJPYQA2,Ambiance Bar B2,Mainstream,West,West,81.57227243897191,70.07739942996452,71.42857142857143,18,35111.0072419494,1,0.1,117339.42429158244,3.5,0.38833333333333336
0010Y00001bhJQqQAM,Club Ambiance(Mityana Town) B1,Mainstream,West,West,92.85541980211633,85.27584523491743,33.33333333333333,18,35111.0072419494,1,0.1,238458.55875688698,1.5,0.711
0010Y00001bhJQvQAM,Comfort Pub       Mityana Town A2,Low End,West,West,93.7810853216354,84.09228924387091,71.42857142857143,18,35111.0072419494,1,0.1,220716.90754385546,3.5,0.7353666666666667
0010Y00001bhJRAQA2,Da Point B2,Low End,West,West,91.24983322355163,66.27920624095587,45.45454545454545,18,35111.0072419494,1,0.1,104122.71873799653,1.8333333333333333,0.3175
0010Y00001bhJRPQA2,Diplomatic Bar & Restaurant B2,Mainstream,West,West,88.20974673687161,57.78216192356276,50.0,18,35111.0072419494,1,0.1,83166.28430470407,2.0,0.2651666666666667
0010Y00001bhJTkQAM,Half London Bar & Guest House B2,Mainstream,West,West,85.46199971864522,60.419275535662905,25.0,17,35111.0072419494,1,0.1,88707.33852682513,1.3333333333333333,0.2685
0010Y00001bhJUxQAM,Joggies Recreation Centre B1,Mainstream,West,West,93.3848741666995,81.22508099530151,62.5,17,35111.0072419494,1,0.1,187010.16623913392,2.6666666666666665,0.5788333333333334
0010Y00001bhJVqQAM,Kikonge Guest House B2,Low End,West,West,76.30720742153531,41.19791641760938,45.45454545454545,17,35111.0072419494,1,0.1,59710.48150488335,1.8333333333333333,0.2011666666666667
0010Y00001bhJWZQA2,Manzze Bar and Guest H'se A2,Mainstream,West,West,78.01166586642306,61.472853956077735,30.76923076923076,7,1056859.442265046,3,3.35,2743155.2834466123,4.333333333333333,8.5025
0010Y00001bhJWjQAM,MB bar & RestaurantB2,Mainstream,West,West,84.4506013580922,42.45636048240997,14.285714285714292,17,35111.0072419494,1,0.1,61016.31307351808,1.1666666666666667,0.1875
0010Y00001bhJWoQAM,Megsam Sports Bar B2,Low End,West,West,77.5950909166639,53.85807385101171,45.45454545454545,17,35111.0072419494,1,0.1,76093.5014472066,1.8333333333333333,0.233
0010Y00001bhJXIQA2,Mpanga Pork Joint A2,Mainstream,West,West,92.9906522201778,73.92622382012664,73.91304347826087,17,70222.0144838988,1,0.2,269320.4620591318,3.8333333333333335,0.8171666666666667
0010Y00001bhJXrQAM,New Life Bar(Jeza) A2,Low End,West,West,79.09484951042485,58.554786718449655,57.142857142857146,17,35111.0072419494,1,0.1,84716.67645532261,2.3333333333333335,0.2695
0010Y00001bhJXwQAM,newlife pub 2 xx,Mainstream,West,West,89.36914145838867,77.14701930114069,64.70588235294119,16,35111.0072419494,1,0.1,153638.6334221248,2.8333333333333335,0.48300000000000004
0010Y00001bhJYBQA2,OB's Guest House & Bar C2,Mainstream,West,West,48.34790635195085,19.714694815346647,6.25,15,175729.0347705994,5,0.61,218880.69599589717,5.333333333333333,0.7738333333333333
0010Y00001bhJYQQA2,Peak Guest House C2,Mainstream,West,West,65.06013098585987,55.5403316830017,25.0,7,180681.10327645493,5,0.616,406393.27758406824,6.666666666666667,1.3386666666666667
0010Y00001bhJZsQAM,Telex Bar (Bujuuko) A2,Low End,West,West,80.77618543228337,37.04270386731324,14.285714285714292,16,56926.130094272216,2,0.16,90420.22702864581,2.3333333333333335,0.28099999999999997
0010Y00001bhJaRQAU,Wach wacha Guest house. B2,Mainstream,West,West,90.49376233125446,63.95551627468098,60.0,16,35111.0072419494,1,0.1,97410.2098659998,2.5,0.3145
0010Y00001bhJaWQAU,Zirimmenya Gardens B2,Mainstream,West,West,79.09484951042485,58.54222056713337,60.0,16,35111.0072419494,1,0.1,84690.99822098606,2.5,0.27466666666666667
0010Y00001bhJzMQAU,Galaxy Sports Bar (Malaba) xx,Mainstream,East,East,98.46000693130932,96.71623620494296,54.54545454545455,17,13595.64734758716,1,0.06,414026.3489125589,2.2,1.4202000000000001
0010Y00001bhJzlQAE,Gloria Guest House B2,Mainstream,East,East,97.69038598372374,98.27345027317402,73.91304347826087,17,13595.64734758716,1,0.06,787446.0339222829,3.8333333333333335,2.5364999999999998
0010Y00001bhK2aQAE,Spykers Lounge Malaba A2,Mainstream,East,East,77.66112168919055,54.50539801486281,14.285714285714292,7,904904.1455108637,6,3.2199999999999998,1989036.2944739917,7.0,6.314366666666667
0010Y00001bhK5AQAU,musa olowo stockist C3,Reseller,East,East,93.43564980861144,83.23365289054136,9.677419354838719,1,360726.6672449296,4,1.295,2151492.3011550186,4.428571428571429,7.143428571428571
0010Y00001bhK5KQAU,nafuna' bar B2,Low End,Jinja,East,96.49211889826154,91.62736757239006,69.56521739130434,18,32108.4284728008,1,0.1,383492.63210120954,3.2857142857142856,1.2040000000000002
0010Y00001bhK5ZQAU,Ndombolo 1 xx,Mainstream,Jinja,East,97.63445266714716,90.74886936681126,57.142857142857146,18,30000.6998673575,1,0.125,324292.25201651576,2.3333333333333335,1.0001666666666669
0010Y00001bhK7BQAU,oketch mbyet B3,Reseller,Jinja,East,99.81159305289268,99.23442597909836,33.33333333333333,16,27191.29469517432,1,0.12,3551752.535065183,1.5,11.787833333333333
0010Y00001bhK7GQAU,okolong C2,Reseller,Jinja,East,97.34321774611975,92.66720973326323,81.25,16,163147.76817104593,1,0.72,2224907.0577011057,5.333333333333333,7.619833333333333
0010Y00001bhKA5QAM,Joveti B2,Reseller,Jinja,East,97.85103307840907,89.32337823013448,14.285714285714292,14,27191.29469517432,1,0.12,254680.6965843919,1.1666666666666667,1.0250000000000001
0010Y00001bhLHgQAM,Friends Bar Kashenshero B1,Low End,West,West,40.0,20.997955930612164,9.090909090909093,29,261337.94747005595,5,0.907,330798.9692526458,5.5,1.0986666666666667
0010Y00001bhLIFQA2,Henex Bar,Low End,West,West,90.84186222781702,74.42841514239781,76.19047619047619,26,70222.0144838988,1,0.2,274609.5514804295,4.2,0.9164000000000001
0010Y00001bhLLTQA2,New Generation Bar xx,Low End,West,West,43.79247795005499,36.26904250632882,2.7777777777777857,15,260280.96248953836,5,0.857,408405.8560008072,5.142857142857143,1.3882857142857143
0010Y00001bhLLdQAM,New Model Bar B1,Low End,kizinda,West,73.91304347826087,59.129184909597086,31.42857142857143,29,317302.85443929373,4,1.048,776355.5821860799,5.833333333333333,2.5741666666666667
0010Y00001bhLNFQA2,Ronald's A1,Reseller,West,West,56.482434290704134,13.333895506710007,20.454545454545453,2,38250471.75930826,5,131.28,44135446.01196394,6.285714285714286,150.06485714285714
0010Y00001bhLQ4QAM,Alasco Guest House C2,Mainstream,West,West,82.70725729447605,63.32038326152316,25.0,14,127220.8354494652,3,0.45,346843.41539482557,4.0,1.1948333333333334
0010Y00001bhLRWQA2,Crown Hotel (InnocentN) B2,Mainstream,West,West,92.65314783950679,90.00298140440063,75.0,21,35111.0072419494,1,0.1,351214.78374967776,4.0,1.143
0010Y00001bhLRbQAM,DIJJA HOTEL,Mainstream,West,West,94.3835544172999,81.61574259320516,58.33333333333333,10,35111.0072419494,1,0.1,190984.0928846674,2.4,0.5896
0010Y00001bhLTIQA2,Global Summit B2,Mainstream,West,West,92.4684730314365,77.75223787921892,50.0,10,35111.0072419494,1,0.1,157818.15290605385,2.0,0.5432
0010Y00001bhLTmQAM,Hoima Resort Hotel B2,Mainstream,West,West,73.65272665753137,59.95428799586439,12.5,14,97220.1355821077,3,0.325,242772.89806226335,3.4285714285714284,0.7608571428571429
0010Y00001bhLUfQAM,Madam's Bar B3,Low End,West,West,96.18144431050092,90.607845763818,65.0,17,18547.71585344271,1,0.066,197480.9547099447,2.857142857142857,0.6841428571428573
0010Y00001bhLVTQA2,Relax Bar (Hoima) B2,Low End,West,West,37.855978903709165,11.144389293717893,30.76923076923076,15,229551.2784061648,3,0.75,258341.90613461786,4.333333333333333,0.8823333333333334
0010Y00001bhLVxQAM,Spot On (Hoima) B2,Mainstream,West,West,72.68919914283168,57.905119692580655,25.0,10,129328.5640549085,3,0.42500000000000004,307231.1005766513,4.0,1.0001666666666666
0010Y00001bhLq0QAE,LAICO1 B1,High End,Kampala,East,15.590246319547873,4.851602023980092,20.0,17,2031595.9652882488,2,6.0,2135186.7277894355,2.5,6.25
0010Y00001bhLqAQAU,urban chèvre,High End,East,East,55.07482036122569,26.40842616493032,35.71428571428572,5,198295.13828988734,3,0.575,269453.5908884053,4.666666666666667,0.8011666666666667
0010Y00001bhLqtQAE,Que Pase B3,High End,Kampala,East,29.084768611194363,13.791415472459335,9.677419354838719,9,2375538.210183829,4,6.875000000000001,2755570.368313989,4.428571428571429,8.025428571428572
0010Y00001bhLqyQAE,Red Chilli Hideaway B2,High End,Kampala,East,67.13540920700736,56.05849271751567,5.263157894736835,27,335736.5884885364,3,0.9750000000000001,764053.4184005233,3.1666666666666665,2.202666666666667
0010Y00001bhLrIQAU,Sheraton Hotel B2,High End,Kampala,East,69.56912986772406,43.84033728728793,26.31578947368422,17,1344388.714295004,2,4.0,2393868.9254105752,2.7142857142857144,6.863142857142857
0010Y00001bhLrXQAU,Speke Resort Munyonyo A3,High End,Kampala,East,99.28908520149884,99.03681650618897,68.18181818181819,14,35111.0072419494,1,0.1,3645308.2374808374,3.142857142857143,10.528599999999999
0010Y00001bhLrhQAE,The Alchemist1 A2,High End,Kampala,East,95.25279592388108,74.32147547100224,4.0,26,441349.3005696261,4,1.25,1718748.6768222507,4.166666666666667,4.749333333333333
0010Y00001bhLx1QAE,customer karibu depotC1,Reseller,West,West,71.1450825063336,23.60196130365003,10.63829787234043,2,20626650.502414316,6,74.453,26998926.745222565,6.714285714285714,99.54817142857142
0010Y00001bhM0tQAE,k investments C3,Reseller,West,West,90.37177817888704,86.11090360368911,30.0,2,1462199.4626644694,4,4.9,10527678.842036458,5.714285714285714,37.075857142857146
0010Y00001bhM1rQAE,konyet hotel C2,Mainstream,West,West,85.9092753968303,81.1239954924901,65.0,7,229754.3414691243,2,0.7320000000000001,1217176.767348808,5.714285714285714,4.039628571428572
0010Y00001bhM3iQAE,lucyz shop C2,Low End,West,West,91.49323845893714,82.3852105042388,6.666666666666671,15,153411.09537476097,6,0.551,870922.1044717999,6.428571428571429,3.053057142857143
0010Y00001bhM5AQAU,Mt viewC1,Mainstream,West,West,59.442004236394204,24.51058140675606,20.0,9,397559.05589839147,4,1.3800000000000001,526642.0954180878,5.0,1.5635500000000002
0010Y00001bhM5KQAU,Oasis hotelB2,Mainstream,West,West,91.19553696769577,76.25627995609305,12.5,9,286743.2729686966,4,0.995,1207659.4250540785,4.571428571428571,3.800942857142857
0010Y00001bhM6DQAU,Okane ent C2,Low End,West,West,56.89783570207696,49.08522352440693,5.263157894736835,10,157414.70891378814,3,0.5700000000000001,309172.9352661457,3.1666666666666665,1.0555
0010Y00001bhM7QQAU,Opela G/H C1,Mainstream,West,West,84.15793927827728,76.70155374729954,61.53846153846154,9,35111.0072419494,1,0.1,150701.06762110704,2.6,0.5328
0010Y00001bhM9MQAU,samuels shop C2,Low End,West,West,69.6507373885011,46.81409999561601,2.3255813953488484,1,7352078.845310378,6,23.371000000000002,13823360.78679568,6.142857142857143,50.45771428571429
0010Y00001bhMTqQAM,afri den C1,High End,East,East,85.3757316333244,51.460093026537315,48.14814814814815,13,198655.728375102,2,0.6000000000000001,409262.6887062419,3.857142857142857,0.9254
0010Y00001bhMU0QAM,Bethel SupermarketC2,High End,East,East,80.26093727429904,69.90016566537378,57.142857142857146,5,134438.8714295004,2,0.4,446643.22711851174,4.666666666666667,1.1368666666666667
0010Y00001bhMU5QAM,City Joy Supermarket C1,High End,East,East,39.02034752238243,23.023160450489712,20.0,24,191027.27609942228,4,0.3654,248162.01498706185,5.0,0.38070000000000004
0010Y00001bhMUFQA2,City shoppers B1,High End,East,East,84.95748581052867,70.51279584312066,20.0,10,72328.89214810292,4,0.232,245289.0812004252,5.0,0.5148857142857144
0010Y00001bhMUeQAM,Cynebel C1,High End,East,East,81.30008318914506,75.23089816844985,31.147540983606547,13,284066.45932079735,6,0.8410000000000001,1146858.1349968934,8.714285714285714,2.769914285714286
0010Y00001bhMUjQAM,DeluxeC2,High End,East,East,68.78468278890907,55.63573364275978,22.58064516129032,29,195292.55952073875,4,0.5750000000000001,440202.3870927083,5.166666666666667,1.1167333333333334
0010Y00001bhMVNQA2,Family shoppers C1,High End,East,East,67.058972822031,40.64988339708366,27.272727272727266,15,546714.5124149338,4,1.5452000000000001,921168.388046721,5.5,2.2247333333333335
0010Y00001bhMVXQA2,Fresh World C1,High End,East,East,91.68599421949429,81.31011538190899,55.55555555555556,6,32108.4284728008,1,0.1,171795.75545223654,2.25,0.4042
0010Y00001bhMWLQA2,Pearl supermarket C2,High End,East,East,64.81036167249323,39.467137626670294,8.695652173913047,21,1071183.5679647205,7,2.6052,1769590.1465196125,7.666666666666667,3.977866666666667
0010Y00001bhMWaQAM,Quantum C1,High End,East,East,71.03216927141128,77.2673747631778,28.0,28,163184.13104793796,3,0.47500000000000003,717841.1175477129,4.166666666666667,1.9471666666666667
0010Y00001bhMX4QAM,Sombe Supermarket C2,High End,East,East,52.834476764608524,48.88249490574088,41.66666666666667,10,134438.8714295004,3,0.4,262999.67336355563,5.142857142857143,0.5555714285714286
0010Y00001bhMXEQA2,Upland Supermarket C1,High End,East,East,44.842673637694666,36.842285573074975,3.846153846153854,20,379376.9964345541,5,0.9084000000000001,600681.9592458531,5.2,1.0458000000000003
0010Y00001bhMeyQAE,light joseline shopping centre C2,Reseller,West,West,44.51786202900504,47.80882687913285,6.666666666666657,2,1460384.6745129302,4,4.975,2798144.9490144476,4.285714285714286,10.341714285714286
0010Y00001bhNQ6QAM,Nsereko Bar B2,Low End,West,West,48.95617913830819,21.659257334052697,19.23076923076924,15,699385.6518426763,6,2.12,892748.3044485884,7.428571428571429,2.951
0010Y00001bhNcRQAU,Plan BB1,Low End,West,West,50.502715136221475,15.000730925976185,8.695652173913047,7,1146100.8761770877,6,3.924,1348365.5667426693,6.571428571428571,4.550428571428571
0010Y00001bhNhRQAU,Evening SpotB1,Low End,West,West,19.206477981422736,9.44115476554704,2.0,14,2262449.045744357,7,7.489,2498319.2308680327,7.142857142857143,8.121142857142857
0010Y00001bhNitQAE,Kaweesi Bar & Stk B1,Reseller,West,West,42.381257911054696,32.94172878197358,24.324324324324323,10,6267220.740308778,4,20.425,9345932.465112584,5.285714285714286,31.92085714285714
0010Y00001bhO6aQAE,Banabuddu Relax Joint & Bar C2,Mainstream,East,East,57.005388042804256,43.11048918077247,3.846153846153854,17,134319.73675171018,5,0.457,236106.33105727597,5.2,0.7766000000000001
0010Y00001bhO95QAE,3K Palace C2,Mainstream,East,East,52.09572064944185,24.66757713290032,29.411764705882348,1,152986.58728294313,3,0.466,203081.99505655054,4.25,0.6385000000000001
0010Y00001bhO9tQAE,Ivory Bar B2,Low End,East,East,48.364319873017756,33.25041346451037,14.285714285714292,17,145772.72076562495,4,0.516,218387.45126626376,4.666666666666667,0.7133333333333333
0010Y00001bhOEoQAM,Sea Wolf B2,Low End,East,East,61.80562157153751,44.69220876468143,21.05263157894737,15,148034.51877708756,3,0.46,267655.8138929174,3.8,0.8262
0010Y00001bhOFmQAM,Top Club       Nabbingo C2,Mainstream,East,East,64.35608285851747,57.57556027129498,6.25,7,109441.20800298468,5,0.392,257967.3619801162,5.333333333333333,0.8386666666666667
0010Y00001bhOFwQAM,Trust Pub (Nabbingo) A3,Low End,East,East,64.97326771384442,58.234842641652165,37.5,17,112923.51153513815,3,0.36,270377.3161112429,4.8,0.8552
0010Y00001bhOK8QAM,Deborah C2,Reseller,East,East,49.38950971470355,70.38594440461715,25.0,10,1664562.1747557544,3,6.49,5620851.792468701,4.0,20.460666666666665
0010Y00001bhOKDQA2,Dinesh A2,Reseller,East,East,89.23786121576823,74.95163862449147,12.5,10,2136534.173741008,4,7.275,8529636.49682107,4.571428571428571,28.650571428571432
0010Y00001bhOMOQA2,Holiday Inn (Busia) B2,Low End,East,East,98.72792729741774,96.27979148800316,73.07692307692308,18,35111.0072419494,1,0.1,943791.3796692897,3.7142857142857144,3.298142857142857
0010Y00001bhOO5QAM,Kyamukah A2,Low End,East,East,70.26504918468518,61.26713792707257,5.263157894736835,6,102330.44295669961,3,0.30000000000000004,264195.4079304253,3.1666666666666665,0.9425
0010Y00001bhOWYQA2,Texas Pub(Adamf) A2,Low End,East,East,98.68168665148909,96.83947270837761,81.25,18,32108.4284728008,1,0.1,1015919.9877156783,5.333333333333333,3.14
0010Y00001bhP3hQAE,Muganda bar and lodge mpasaanaB2,Low End,West,West,94.61743281171435,85.36184137824036,14.285714285714278,9,129367.66824585461,5,0.451,883770.0942354145,5.833333333333333,3.1338333333333335
0010Y00001bhP3wQAE,DV8 KatikalaA2,Low End,West,West,69.03756730628501,33.263784455224354,14.285714285714278,8,279366.9981199251,5,1.076,418613.7853928622,5.833333333333333,1.4825
0010Y00001bhP46QAE,Highway innB2,Low End,West,West,88.56840141651224,81.55164243885562,21.05263157894737,9,129363.49878313758,5,0.451,701219.5982996384,6.333333333333333,2.4535
0010Y00001bhP4BQAU,Rose PachwaB2,Low End,West,West,89.66635878095371,81.77144205137824,16.66666666666667,15,129363.49878313758,5,0.451,709674.891166685,6.0,2.2332857142857145
0010Y00001bhP4pQAE,Sun City PachwaB2,Low End,West,West,85.51788014161585,66.38306305908992,5.263157894736835,15,129363.49878313758,6,0.451,384816.43646036315,6.333333333333333,1.3003333333333333
0010Y00001bhP59QAE,Night sport bar and lodge IgayazaB2,Low End,West,West,86.82966963215026,64.7126213301531,5.263157894736835,15,129363.49878313758,6,0.451,366599.91095818864,6.333333333333333,1.2355000000000003
0010Y00001bhP6CQAU,Mary stockistB2,Reseller,West,West,65.66638506156923,54.10746188734032,25.531914893617028,7,21456325.089992657,5,79.11200000000001,46753406.920576975,6.714285714285714,173.84154285714288
0010Y00001bhP6gQAE,MJ sports bar and lodgeB2,Low End,West,West,79.94019469291501,48.7547802129283,23.07692307692308,13,219365.5983852101,5,0.8260000000000001,428070.36304399325,6.5,1.4430000000000003
0010Y00001bhP6qQAE,No stress bar kakindoB1,Low End,West,West,86.2257138457839,84.8191662593045,23.07692307692308,9,129363.49878313758,5,0.451,852150.1585011818,6.5,2.9819999999999998
0010Y00001bhP7AQAU,vision Bar.      NyamarundaC2,Mainstream,West,West,67.30314950705316,24.052185219620256,25.0,4,547689.5915733848,5,1.907,721139.3680741874,6.666666666666667,2.4715000000000003
0010Y00001bhP7oQAE,Asaba stockist C2,Reseller,West,West,84.79221406995201,75.55797805283467,7.894736842105274,11,11959127.879831798,5,40.55,48928553.88839368,5.428571428571429,177.16314285714287
0010Y00001bhP88QAE,Edden Rest Corner B2,Mainstream,West,West,82.02114771264836,75.70695675102635,16.0,8,224440.9710315729,3,0.775,923889.8919798993,3.5714285714285716,3.148285714285714
0010Y00001bhP8NQAU,Whatsapp Bar Kakumiro A2,Low End,West,West,89.88244242915053,90.06726536511877,22.22222222222223,8,162331.8426914146,3,0.55,1634311.6841292283,3.857142857142857,5.7415714285714285
0010Y00001bhP8SQAU,Kakumiro Guest House A2,Low End,West,West,93.96927779824743,90.71286147830115,27.58620689655173,8,252333.9422934871,3,0.925,2717025.720074315,4.142857142857143,8.917714285714286
0010Y00001bhP8hQAE,Farida's Bar Kakumiro B2,Low End,West,West,84.67857350813964,64.19738602729862,3.448275862068968,8,240144.34698460335,4,0.81,670745.2901838608,4.142857142857143,2.5268571428571427
0010Y00001bhP8rQAE,Obligato Bar Kakumiro B2,Low End,West,West,93.7606291028984,87.94634629549043,6.666666666666657,1,189523.13738658893,4,0.67,1572329.3702695607,4.285714285714286,5.441142857142857
